"COD_CLIENTE";"CAT_EDAD";"ESTADO_CIVIL";"NIVEL_ESTUDIOS";"RANGO_INGRESOS";"SEXO"
"R_10056457424";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0017421907";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0025543181";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0041786387";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0047735638";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0032129359";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0009312515";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0040920342";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0021805858";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0025697801";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0029622537";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0042452556";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0080168592";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER"
"CLI0040790573";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0040784873";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0008504493";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER"
"CLI0005250577";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0047661526";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0043747991";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER"
"R_10091733884";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0010601663";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0009223135";"4_PLUS40";"CASADO";"PRIMARIA";">=2000";"MUJER"
"CLI0032973165";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0010311568";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER"
"CLI0070189918";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0007308815";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"R_10100076581";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0043037190";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0017804999";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0015623874";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0041031120";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0046679221";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0044741547";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0010619769";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0008623327";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0003574879";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0040817949";"3_30_40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0045284641";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0047091141";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0025636985";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0046157644";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0041334839";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0032764244";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0007619267";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0044976533";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0042467403";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0029256480";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0023943384";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0041808372";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0016405481";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0020015325";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0019330611";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0047158182";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0003668051";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0006659255";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0010810859";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0001888493";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0044128138";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0048610155";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"R_10002458646";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER"
"CLI0080576982";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0046864625";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0009259062";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0029256549";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0044865301";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0046146747";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0046513414";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0045402098";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0016414654";"4_PLUS40";"SOLTERO";"PRIMARIA";">=2000";"MUJER"
"CLI0019833286";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0048646226";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0047891396";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0041550623";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0008835688";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0025618985";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0017985587";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0041231901";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0043863843";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0080528134";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0008733635";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0010185470";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";"HOMBRE"
"CLI0026961983";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0040407800";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0021140805";"3_30_40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0043213048";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0047983315";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE"
"CLI0010104048";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0009678120";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0009536499";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER"
"CLI0000677641";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0009685737";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0043367900";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0043058309";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0045377111";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0048084275";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0040067007";"3_30_40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0016698593";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0000443223";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0028249553";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0040620779";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0041124277";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE"
"CLI0042183299";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0046465867";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0045876238";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0009752415";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0045863028";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0018136291";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0008944419";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0045590945";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0010496191";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0002667113";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0043887618";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0046803906";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0042890074";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0044812209";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0042148374";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0041920687";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0008598417";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0008650848";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0045603231";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0048238552";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0010682130";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0044989436";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0008423382";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0007622007";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0042925647";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0010124554";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0016637868";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0002692504";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0025321649";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0046525684";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0044629359";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"R_10402284116";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0045426595";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0047096408";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0047833116";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0040461128";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0002340817";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE"
"CLI0030674484";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"DR_00015760685";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE"
"R_10062260128";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0019261569";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0074240271";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER"
"CLI0044028879";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0021800676";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0006940714";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0016799845";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0080159160";"4_PLUS40";"SOLTERO";"PRIMARIA";">=2000";"MUJER"
"CLI0041781881";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0071522198";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0042823792";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0022425017";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0009222816";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0018181053";"3_30_40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE"
"CLI0009451695";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE"
"CLI0007832672";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0018198406";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0023822134";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0041596139";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0071325333";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0072897637";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0040345101";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0001272085";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0043264517";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0006777006";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0046957797";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0017451443";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0016500139";"4_PLUS40";"CASADO";"UNIVERSIDAD";"<600";"MUJER"
"CLI0040443980";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0040459366";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0048310555";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE"
"CLI0046350428";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0041450363";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0045619576";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0075347027";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0020897415";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0040574782";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0021080484";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0041281717";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0007414764";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0025813704";"4_PLUS40";"CASADO";"UNIVERSIDAD";"<600";"HOMBRE"
"CLI0006282731";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0021118750";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0016132443";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0041121800";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE"
"CLI0020031631";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0042718919";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0047343118";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0042116048";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0025821539";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER"
"CLI0041271331";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0006099788";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"MUJER"
"CLI0041290403";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0009294938";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0047384974";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0006685744";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0010756492";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0042514562";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0010030511";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0040957114";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER"
"CLI0025560669";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0018087632";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";"MUJER"
"CLI0071666069";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER"
"CLI0045878093";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0001855150";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0045276507";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0040560224";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0047206826";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0042232083";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0003312915";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE"
"CLI0041385851";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0048070456";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0009716134";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0000701702";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER"
"CLI0040401746";"3_30_40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0009783210";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0040696598";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0008135541";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0072923285";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE"
"CLI0009351996";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0043038897";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0043558356";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0031618586";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0017849997";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0041921778";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0009225174";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0041589177";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0042649497";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0042790978";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0021245473";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0040911668";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0006889174";"4_PLUS40";"CASADO";"PRIMARIA";"<600";"MUJER"
"CLI0003465643";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE"
"CLI0048395894";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER"
"CLI0001323464";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0041109893";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0044690387";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0045291396";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0071454960";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0047334840";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0042329050";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0045482848";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0046979859";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0048563246";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE"
"CLI0023807676";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0017882417";"4_PLUS40";"CASADO";"UNIVERSIDAD";"<600";"MUJER"
"CLI0006235736";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0007017419";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0041870901";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0016667567";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";"MUJER"
"CLI0070323989";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0016705574";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0007047008";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0016428625";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0029690357";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0006939640";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0042598916";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0018168417";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER"
"CLI0008716429";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0010359351";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0025776398";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER"
"CLI0042454468";"2_MINUS30";"SOLTERO";"PRIMARIA";">=2000";"MUJER"
"CLI0040317344";"3_30_40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0047549000";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0006984965";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE"
"CLI0021469435";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER"
"CLI0010661618";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE"
"CLI0045101493";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE"
"CLI0046220572";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE"
"CLI0047789980";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER"
"CLI0042672605";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
"CLI0040211109";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER"
"CLI0032906235";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE"
"CLI0047303193";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE"
"CLI0044816776";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER"
