"COD_CLIENTE";"CAT_EDAD";"ESTADO_CIVIL";"NIVEL_ESTUDIOS";"RANGO_INGRESOS";"CAMP_DEPOSITOS";"SEXO"
"CLI0019097168";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0048404574";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"HOMBRE"
"CLI0017444263";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0018116563";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";0;"HOMBRE"
"CLI0043007329";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0002811471";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0048502968";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0046706914";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";1;"HOMBRE"
"CLI0045816058";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0044301208";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0047769023";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0040071832";"3_30_40";"CASADO";"UNIVERSIDAD";"[600-1000>";1;"MUJER"
"CLI0020075677";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0041501631";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0042832981";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0010608742";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";0;"MUJER"
"CLI0025835667";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0043261503";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0009761922";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0009710993";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0008662828";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0040176310";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0041293215";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";1;"MUJER"
"CLI0044399612";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0042031585";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0006050590";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0080651479";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";1;"MUJER"
"CLI0003354365";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0040779573";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0047596799";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0044931344";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0029710660";"3_30_40";"CASADO";"UNIVERSIDAD";"[600-1000>";1;"MUJER"
"CLI0043400744";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0043688382";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0016796811";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";0;"MUJER"
"CLI0002677397";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";1;"MUJER"
"CLI0002385791";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";0;"HOMBRE"
"CLI0010805068";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0070124554";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0010457869";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";1;"MUJER"
"CLI0045552861";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0016673009";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0042411616";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0045346996";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0070262011";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0046093431";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0010056808";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";1;"HOMBRE"
"CLI0045651511";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0006917250";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0029687129";"3_30_40";"CASADO";"SECUNDARIA";">=2000";1;"MUJER"
"CLI0080162125";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0042407180";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0025422714";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0048243203";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";1;"MUJER"
"CLI0008027600";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0045313100";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0007907301";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0033589154";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0043054144";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0010116956";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0009598811";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0020079838";"4_PLUS40";"CASADO";"SECUNDARIA";"<600";1;"MUJER"
"CLI0042752456";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0029408569";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";1;"MUJER"
"CLI0020643842";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0019321546";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0009746818";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0041250278";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0046709363";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0018053956";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";1;"HOMBRE"
"CLI0019925343";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0009551646";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0019334251";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0025566712";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0000874573";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0000003839";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";1;"HOMBRE"
"CLI0043919949";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0015589969";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0016643454";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0029220142";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";0;"MUJER"
"R_10410170243";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";1;"MUJER"
"CLI0041507152";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0048617092";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"HOMBRE"
"CLI0021113759";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0003821059";"4_PLUS40";"CASADO";"SIN_ESTUDIOS";"<600";1;"MUJER"
"CLI0005580387";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"R_10037001444";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0009018341";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0041590650";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0010208552";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0080463207";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"HOMBRE"
"CLI0042887942";"2_MINUS30";"CASADO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0005262257";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0061308142";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"HOMBRE"
"CLI0046525117";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0008716609";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"R_10181330398";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0040369032";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0045547226";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0025697359";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";1;"MUJER"
"CLI0042706519";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0024004221";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";1;"MUJER"
"CLI0040697967";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0044182727";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0047103161";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0030428169";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0025629226";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0048100056";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0024993947";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0022272688";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0042286236";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0072717366";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0042734484";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0070284873";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";1;"MUJER"
"CLI0048531251";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"R_10329146486";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0046731441";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0021854029";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0044277258";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0042766674";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";0;"HOMBRE"
"CLI0009775977";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0015990381";"3_30_40";"SOLTERO";"PRIMARIA";">=2000";0;"MUJER"
"CLI0007253993";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0010272639";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0040750195";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";1;"MUJER"
"CLI0008833809";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"R_10100741411";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0040893496";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0008145035";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0046106311";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0009741537";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";0;"MUJER"
"CLI0007230079";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0046171654";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0072437102";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0001321982";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0008739180";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0071560969";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0040138380";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";1;"MUJER"
"CLI0042737773";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0025802470";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0010482537";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0017953618";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0071873525";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0045432442";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0047228421";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0045229031";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0040897230";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0047388564";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0047853291";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"MUJER"
"CLI0080653457";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0031522161";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0040959024";"3_30_40";"SOLTERO";"SIN_ESTUDIOS";"<600";1;"MUJER"
"CLI0015764538";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";0;"HOMBRE"
"CLI0040277787";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0007063641";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0006676383";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";0;"HOMBRE"
"CLI0041147119";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0040773010";"3_30_40";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"R_10038846634";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0019064800";"3_30_40";"CASADO";"PRIMARIA";"<600";0;"MUJER"
"CLI0004078132";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0047655057";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"R_10448914416";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0045131130";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";0;"HOMBRE"
"CLI0048134832";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"HOMBRE"
"CLI0041549361";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0046480111";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0040004541";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0080389242";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";1;"MUJER"
"CLI0073630719";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"HOMBRE"
"CLI0044352150";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0025797969";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0009719415";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0001163211";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0025764676";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0009980351";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0032958934";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0040937093";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0009320998";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0016768903";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0016423953";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0042940460";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";0;"HOMBRE"
"CLI0048546634";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"HOMBRE"
"CLI0017606764";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0008290724";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0042546136";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0048422389";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"HOMBRE"
"CLI0007729649";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0043421067";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0043408658";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";1;"HOMBRE"
"CLI0041635670";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0040006686";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0044492074";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0000185095";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0046002904";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0023206937";"4_PLUS40";"CASADO";"SIN_ESTUDIOS";"[600-1000>";1;"MUJER"
"R_10035039975";"3_30_40";"CASADO";"UNIVERSIDAD";">=2000";0;"HOMBRE"
"CLI0018193712";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0010094705";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0040873764";"3_30_40";"SOLTERO";"PRIMARIA";">=2000";0;"HOMBRE"
"CLI0043259130";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0040173504";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0002635360";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0032933503";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0006239198";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0048609705";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"HOMBRE"
"CLI0046622224";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0020071876";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0029619809";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";1;"MUJER"
"CLI0003821106";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0041812854";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"MUJER"
"CLI0041790041";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0041628388";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0042833736";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0047289925";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0007876826";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0046854240";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0045529116";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";1;"HOMBRE"
"CLI0073204419";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0043641313";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0046149422";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";1;"MUJER"
"CLI0043431453";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";0;"HOMBRE"
"CLI0025608582";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"HOMBRE"
"CLI0029415053";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0046243330";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0009939074";"3_30_40";"CASADO";"UNIVERSIDAD";"[1000-2000>";1;"HOMBRE"
"CLI0041641682";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"HOMBRE"
"CLI0071950331";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"MUJER"
"CLI0010460785";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0040099274";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";0;"MUJER"
"CLI0040890553";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";0;"MUJER"
"CLI0041588502";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";0;"MUJER"
"CLI0031653938";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";0;"HOMBRE"
"CLI0040456639";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0046335677";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";1;"HOMBRE"
"CLI0046837498";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0031640370";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0044445225";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"HOMBRE"
"CLI0029515443";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0005327015";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0046707306";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0003886609";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0007364093";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0031939128";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";0;"HOMBRE"
"CLI0009667496";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0043059940";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";0;"MUJER"
"CLI0016178554";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";1;"MUJER"
"CLI0070814448";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";1;"HOMBRE"
"CLI0074609099";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0003095559";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"<600";0;"HOMBRE"
"CLI0045321216";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"HOMBRE"
"CLI0041640149";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";1;"MUJER"
"CLI0045599140";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";1;"MUJER"
"CLI0070898930";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
"CLI0046702297";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";0;"MUJER"
"CLI0047403736";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";0;"MUJER"
"CLI0006150361";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";0;"MUJER"
"CLI0018216972";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";1;"MUJER"
"CLI0042424958";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";1;"MUJER"
"CLI0022292771";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"MUJER"
"CLI0041159351";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";1;"HOMBRE"
"CLI0044412175";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";0;"MUJER"
"CLI0044970279";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";0;"HOMBRE"
